DateTime,BC,PCNT
2014-12-08 09:07,66,0
2014-12-08 09:08,44.7,0
2014-12-08 09:09,45.7,0
2014-12-08 09:10,47.6,34112
2014-12-08 09:11,45.9,29291
2014-12-08 09:12,48.3,30843
2014-12-08 09:13,54.6,28477
2014-12-08 09:14,50,24538
2014-12-08 09:15,35.3,19416
2014-12-08 09:16,31.7,19033
2014-12-08 09:17,34,19609
2014-12-08 09:18,36.2,20322
2014-12-08 09:19,43,20382
2014-12-08 09:20,13.8,9980
2014-12-08 09:21,39.9,22946
2014-12-08 09:22,53.7,23032
2014-12-08 09:23,41.6,21639
2014-12-08 09:24,40.3,20920
2014-12-08 09:25,32.1,14528
2014-12-08 09:26,24.8,13607
2014-12-08 09:27,53.2,17891
2014-12-08 09:28,69.9,19968
2014-12-08 09:29,79,21909
2014-12-08 09:30,85.5,19046
2014-12-08 09:31,67.1,16758
2014-12-08 09:32,65.8,16865
2014-12-08 09:33,54.7,14242
2014-12-08 09:34,23.6,11300
2014-12-08 09:35,31.5,14243
2014-12-08 09:36,44.6,17331
2014-12-08 09:37,34.1,19282
2014-12-08 09:38,46.1,23980
2014-12-08 09:39,32.1,21144
2014-12-08 09:40,30.1,20671
2014-12-08 09:41,39,19794
2014-12-08 09:42,30.1,13933
2014-12-08 09:43,15.6,12942
2014-12-08 09:44,29.4,13051
2014-12-08 09:45,30.7,14015
2014-12-08 09:46,25.4,15509
2014-12-08 09:47,39.4,15507
2014-12-08 09:48,45.3,14114
2014-12-08 09:49,35.5,12919
2014-12-08 09:50,35.2,13642
2014-12-08 09:51,54.2,15297
2014-12-08 09:52,54,14975
2014-12-08 09:53,62.8,14282
2014-12-08 09:54,60.3,14241
2014-12-08 09:55,37.1,12754
2014-12-08 09:56,21.8,13044
2014-12-08 09:57,18.6,17790
2014-12-08 09:58,12,18402
2014-12-08 09:59,20.6,14536
2014-12-08 10:00,25.3,12225
2014-12-08 10:01,31.3,13879
2014-12-08 10:02,18.4,11527
2014-12-08 10:03,20.4,11156
2014-12-08 10:04,37.6,11915
2014-12-08 10:05,51,12143
2014-12-08 10:06,47.2,11961
2014-12-08 10:07,35.3,10131
2014-12-08 10:08,52.4,10968
2014-12-08 10:09,26.5,8253
2014-12-08 10:10,36.1,11464
2014-12-08 10:11,53.5,17096
2014-12-08 10:12,28.9,13107
2014-12-08 10:13,39.7,12425
2014-12-08 10:14,24.6,9256
2014-12-08 10:15,32.8,10221
2014-12-08 10:16,33.9,9751
2014-12-08 10:17,33.4,11305
2014-12-08 10:18,38.4,12598
2014-12-08 10:19,46.4,14061
2014-12-08 10:20,43.4,16290
2014-12-08 10:21,32.3,14012
2014-12-08 10:22,23.4,11751
2014-12-08 10:23,25.5,13428
2014-12-08 10:24,26.2,14806
2014-12-08 10:25,28.8,13017
2014-12-08 10:26,26.3,10803
2014-12-08 10:27,20.7,10258
2014-12-08 10:28,24.6,8541
2014-12-08 10:29,31.1,8741
2014-12-08 10:30,42.2,10656
2014-12-08 10:31,38.7,10643
2014-12-08 10:32,45.4,11920
2014-12-08 10:33,53.6,13893
2014-12-08 10:34,53.5,15427
2014-12-08 10:35,55.2,16478
2014-12-08 10:36,64.2,18030
2014-12-08 10:37,69.9,16843
2014-12-08 10:38,62.9,15116
2014-12-08 10:39,12.5,7641
2014-12-08 10:40,14.7,7495
2014-12-10 10:52,4.3,9803
2014-12-10 10:53,4.2,9163
2014-12-10 10:54,3.7,8230
2014-12-10 10:55,3.1,7279
2014-12-10 10:56,2.7,7448
2014-12-10 10:57,2.3,8407
2014-12-10 10:58,2.4,8889
2014-12-10 10:59,2.4,9678
2014-12-10 11:00,2.5,9414
2014-12-10 11:01,2.3,8520
2014-12-10 11:02,3.7,8634
2014-12-10 11:03,4.2,7780
2014-12-10 11:04,2.7,6453
2014-12-10 11:05,3.5,6203
2014-12-10 11:06,3.7,5439
2014-12-10 11:07,4.3,5637
2014-12-10 11:08,12,16738
2014-12-10 11:09,11.5,16037
2014-12-10 11:10,26.2,16962
2014-12-10 11:11,27.6,15071
2014-12-10 11:12,25.7,12469
2014-12-10 11:13,23.4,11072
2014-12-10 11:14,21,10987
2014-12-10 11:15,12.2,11832
2014-12-10 11:16,15.6,12816
2014-12-10 11:17,20,16021
2014-12-10 11:18,16.9,14508
2014-12-10 11:19,8.9,9979
2014-12-10 11:20,10,10659
2014-12-10 11:21,19,11364
2014-12-10 11:22,16.8,9885
2014-12-10 11:23,16,9030
2014-12-10 11:24,19.9,9977
2014-12-10 11:25,21.6,10837
2014-12-10 11:26,18.7,11569
2014-12-10 11:27,16.3,11710
2014-12-10 11:28,13.2,11900
2014-12-10 11:29,11,12372
2014-12-10 11:30,8.6,11659
2014-12-10 11:31,7.5,12636
2014-12-10 11:32,7.4,13847
2014-12-10 11:33,7.8,12978
2014-12-10 11:34,7.5,11075
2014-12-10 11:35,5.9,10221
2014-12-10 11:36,4.6,10463
2014-12-10 11:37,2.9,10191
2014-12-10 11:38,3.8,10219
2014-12-10 11:39,4.8,8925
2014-12-10 11:40,6,8361
2014-12-10 11:41,7.2,8458
2014-12-10 11:42,11,9978
2014-12-10 11:43,33.2,15002
2014-12-10 11:44,23.2,12369
2014-12-10 11:45,20.1,12299
2014-12-10 11:46,15.3,11117
2014-12-10 11:47,11.2,10368
2014-12-10 11:48,8.2,11186
2014-12-10 11:49,5.2,12573
2014-12-10 11:50,6,12660
2014-12-10 11:51,5.8,12842
2014-12-10 11:52,4.3,10040
2014-12-10 11:53,3.6,9320
2014-12-10 11:54,2.9,8779
2014-12-10 11:55,3,7662
2014-12-10 11:56,2.3,7928
2014-12-10 11:57,2.4,9013
2014-12-10 11:58,2.4,9941
2014-12-10 11:59,2,9871
2014-12-10 12:00,1.8,8467
2014-12-10 12:01,1.3,7313
2014-12-10 12:02,1.1,9270
2014-12-10 12:03,1.5,9209
2014-12-10 12:04,3.3,8951
2014-12-10 12:05,2.6,8021
2014-12-10 12:06,1.8,7994
2014-12-10 12:07,1.3,11194
2014-12-10 12:08,1.7,10916
2014-12-10 12:09,1.6,10469
2014-12-10 12:10,1.6,12685
2014-12-10 12:11,2.1,14267
2014-12-10 12:12,2.2,14239
2014-12-10 12:13,2,12870
2014-12-10 12:14,2.3,10326
2014-12-10 12:15,1.1,7597
2014-12-10 12:16,1.2,6785
2014-12-10 12:17,1,5760
2014-12-10 12:18,1.5,5812
2014-12-10 12:19,1.8,5791
2014-12-10 12:20,2.5,6511
2014-12-10 12:21,2.7,5904
2014-12-10 12:22,3.3,6889
2014-12-10 12:23,3.8,6495
2014-12-10 12:24,3.3,6690
2014-12-10 12:25,2.5,6162
2014-12-10 12:26,3.1,10143
2014-12-10 12:27,4.1,11965
2014-12-10 12:28,5.1,10966
2014-12-10 12:29,5.4,13016
2014-12-10 12:30,6.1,12913
2014-12-10 12:31,9.5,12771
2014-12-10 12:32,10.2,13021
2014-12-10 12:33,12.2,13193
2014-12-10 12:34,16,12452
2014-12-10 12:35,19.1,11507
2014-12-10 12:36,23.9,11470
2014-12-10 12:37,23.2,11671
2014-12-10 12:38,23.1,11628
2014-12-10 12:39,16.5,10140
2014-12-10 12:40,13.3,8894
2014-12-10 12:41,7.8,8070
2014-12-10 12:42,8,7700
2014-12-10 12:43,4.4,9378
2014-12-10 12:44,5.2,9611
2014-12-10 12:45,7.2,10994
2014-12-10 12:46,7.8,13307
2014-12-10 12:47,10.2,15274
2014-12-10 12:48,8.1,12917
2014-12-10 12:49,6.5,15053
2014-12-10 12:50,7.1,15656
2014-12-10 12:51,13.6,15945
2014-12-10 12:52,11.8,15097
2014-12-10 12:53,11.7,13875
2014-12-10 12:54,13.9,13860
2014-12-10 12:55,23.7,12785
2014-12-10 12:56,18.5,12429
2014-12-10 12:57,14.8,10938
2014-12-10 12:58,12.8,10056
2014-12-10 12:59,8.9,9056
2014-12-10 13:00,7.8,9098
2014-12-10 13:01,16.2,10927
2014-12-10 13:02,11.8,11953
2014-12-10 13:03,22.5,15281
2014-12-10 13:04,19.8,12009
2014-12-10 13:05,22.2,11164
2014-12-10 13:06,26.6,13376
2014-12-10 13:07,32.7,14640
2014-12-10 13:08,18.8,12400
2014-12-10 13:09,16.6,10724
2014-12-10 13:10,13.1,9191
2014-12-10 13:11,13.3,7397
2014-12-10 13:12,9.7,7016
2014-12-10 13:13,6.7,9066
2014-12-10 13:14,6,10667
2014-12-10 13:15,5.6,11483
2014-12-10 13:16,4.1,12160
2014-12-10 13:17,4,10809
2014-12-10 13:18,3,10174
2014-12-10 13:19,2.8,9662
2014-12-10 13:20,2.9,9058
2014-12-10 13:21,3.6,9228
2014-12-10 13:22,2.9,9221
2014-12-10 13:23,4.7,8887
2014-12-10 13:24,4.1,11180
2014-12-10 13:25,2.4,15539
2014-12-10 13:26,3.3,13901
2014-12-10 13:27,3.5,14055
2014-12-10 13:28,3.7,13378
2014-12-10 13:29,3.5,16114
2014-12-10 13:30,5.1,16914
2014-12-10 13:31,6.1,18930
2014-12-10 13:32,8.2,9999
2014-12-16 08:09,6.7,9999
2014-12-16 08:10,8.6,6874
2014-12-16 08:11,7.6,12576
2014-12-16 08:12,13.4,22254
2014-12-16 08:13,25.1,22115
2014-12-16 08:14,34.6,23263
2014-12-16 08:15,48.9,22403
2014-12-16 08:16,53.3,23389
2014-12-16 08:17,59.7,22323
2014-12-16 08:18,57.7,24126
2014-12-16 08:19,54.6,25251
2014-12-16 08:20,55.1,22247
2014-12-16 08:21,49.8,19467
2014-12-16 08:22,42.2,18289
2014-12-16 08:23,39,19754
2014-12-16 08:24,40.5,19847
2014-12-16 08:25,45,20011
2014-12-16 08:26,43.2,20011
2014-12-16 08:27,41.9,24390
2014-12-16 08:28,44.9,27800
2014-12-16 08:29,54.8,27747
2014-12-16 08:30,49.7,28107
2014-12-16 08:31,58.4,36993
2014-12-16 08:32,55,38902
2014-12-16 08:33,65.1,55730
2014-12-16 08:34,67.7,55024
2014-12-16 08:35,70.8,47792
2014-12-16 08:36,65.6,47865
2014-12-16 08:37,65.1,46749
2014-12-16 08:38,58.2,37754
2014-12-16 08:39,61.8,36483
2014-12-16 08:40,72,33985
2014-12-16 08:41,62.3,32736
2014-12-16 08:42,67.4,32349
2014-12-16 08:43,62.5,28184
2014-12-16 08:44,62.8,27927
2014-12-16 08:45,50.8,26359
2014-12-16 08:46,48,25209
2014-12-16 08:47,48.5,24145
2014-12-16 08:48,51.7,22649
2014-12-16 08:49,52.2,21679
2014-12-16 08:50,54,19510
2014-12-16 08:51,58.2,19802
2014-12-16 08:52,52.4,19217
2014-12-16 08:53,48,19635
2014-12-16 08:54,50.2,17632
2014-12-16 08:55,56.4,18961
2014-12-16 08:56,59.9,19415
2014-12-16 08:57,62.6,19454
2014-12-16 08:58,63.2,19837
2014-12-16 08:59,55.1,17632
2014-12-16 09:00,33.6,15121
2014-12-16 09:01,44.5,15177
2014-12-16 09:02,49.8,14865
2014-12-16 09:03,55.6,13558
2014-12-16 09:04,36.6,11575
2014-12-16 09:05,18.2,11156
2014-12-16 09:06,16.1,12681
2014-12-16 09:07,14.8,13319
2014-12-16 09:08,14.1,14851
2014-12-16 09:09,11,15418
2014-12-16 09:10,10.7,14123
2014-12-16 09:11,10.1,13950
2014-12-16 09:12,9.5,13648
2014-12-16 09:13,8.9,13485
2014-12-16 09:14,7.4,13299
2014-12-16 09:15,6.8,12592
2014-12-16 09:16,5.9,9953
2014-12-16 09:17,6.8,9593
2014-12-16 09:18,5.8,9837
2014-12-16 09:19,6,9687
2014-12-16 09:20,3.7,10526
2014-12-16 09:21,2.7,7910
2014-12-16 09:22,5.5,8453
2014-12-16 09:23,5.2,8182
2014-12-16 09:24,3.9,6947
2014-12-16 09:25,3.1,5770
2014-12-16 09:26,4,5575
2014-12-16 09:27,4.9,5904
2014-12-16 09:28,4.1,5787
2014-12-16 09:29,4.3,5642
2014-12-16 09:30,5.2,5749
2014-12-16 09:31,4.8,5880
2014-12-16 09:32,5.9,5327
2014-12-16 09:33,5.5,5728
2014-12-16 09:34,6.2,5836
2014-12-16 09:35,7.4,5729
2014-12-16 09:36,8.5,6084
2014-12-16 09:37,9.4,6853
2014-12-16 09:38,7.6,6179
2014-12-16 09:39,7.8,6920
2014-12-16 09:40,8,7651
2014-12-16 09:41,8.2,7612
2014-12-16 09:42,8.3,10193
2014-12-16 09:43,13.5,11416
2014-12-16 09:44,34.3,11927
2014-12-16 09:45,39.9,12996
2014-12-16 09:46,38.4,12399
2014-12-16 09:47,39.7,11926
2014-12-16 09:48,45.6,12426
2014-12-16 09:49,48.9,12732
2014-12-16 09:50,52.9,13294
2014-12-16 09:51,48.5,13356
2014-12-16 09:52,49.5,13029
2014-12-16 09:53,48.9,14200
2014-12-16 09:54,49,13751
2014-12-16 09:55,48.3,11670
2014-12-16 09:56,56.3,10059
2014-12-16 09:57,50.7,8895
2014-12-16 09:58,46.4,8187
2014-12-16 09:59,45.5,9095
2014-12-16 10:00,56.8,9908
2014-12-16 10:01,42.6,10771
2014-12-16 10:02,35.4,11374
2014-12-16 10:03,39.6,12568
2014-12-16 10:04,39.5,15031
2014-12-16 10:05,46.9,16912
2014-12-16 10:06,65.2,19134
2014-12-16 10:07,80.5,20216
2014-12-16 10:08,54.6,20627
2014-12-16 10:09,64.5,19533
2014-12-16 10:10,57.8,19537
2014-12-16 10:11,46.9,19423
2014-12-16 10:12,45.2,19467
2014-12-16 10:13,48.3,18282
2014-12-16 10:14,60.2,18642
2014-12-16 10:15,74.1,18158
2014-12-16 10:16,73.8,18262
2014-12-16 10:17,58,17538
2014-12-16 10:18,48.9,18533
2014-12-16 10:19,47.2,17357
2014-12-16 10:20,48.3,17619
2014-12-16 10:21,46.5,18117
2014-12-16 10:22,42.5,16756
2014-12-16 10:23,42,16782
2014-12-16 10:24,41,16581
2014-12-16 10:25,43.1,16523
2014-12-16 10:26,39.6,16776
2014-12-16 10:27,42.6,15680
2014-12-16 10:28,44.9,14705
2014-12-16 10:29,46.9,16771
2014-12-16 10:30,40.2,16386
2014-12-16 10:31,37.8,17497
2014-12-16 10:32,44.7,17740
2014-12-16 10:33,43.6,16919
2014-12-16 10:34,52.2,16538
2014-12-16 10:35,53.7,15600
2014-12-16 10:36,50.1,16617
2014-12-16 10:37,53.4,16316
2014-12-16 10:38,48.8,14630
2014-12-16 10:39,42.4,13499
2014-12-16 10:40,38.9,14363
2014-12-16 10:41,34.7,13791
2014-12-16 10:42,34.4,13260
2014-12-16 10:43,21.5,13439
2014-12-16 10:44,7.4,11888
2014-12-16 10:45,8,12181
2014-12-16 10:46,6.6,12252
2014-12-16 10:47,6.8,11324
2014-12-16 10:48,5.5,10409
2014-12-16 10:49,4,10769
2014-12-16 10:50,3.8,10372
2014-12-16 10:51,4.1,10987
2014-12-16 10:52,4.9,9885
2014-12-16 10:53,5,10293
2014-12-16 10:54,5.3,10057
2014-12-16 10:55,4.5,10003
2014-12-16 10:56,4.4,10029
2014-12-16 10:57,6.3,9599
2014-12-16 10:58,3.6,9016
2014-12-16 10:59,3.8,8327
2014-12-16 11:00,5,8216
2014-12-16 11:01,5.4,9159
2014-12-16 11:02,4.4,11046
2014-12-16 11:03,4.1,12274
2014-12-16 11:04,3.2,8036
2014-12-16 11:05,6.6,9734
2014-12-16 11:06,5.8,9331
2014-12-16 11:07,6.2,10225
2014-12-16 11:08,5.6,10005
2014-12-16 11:09,5.4,8967
2014-12-16 11:10,4.9,10100
2014-12-16 11:11,4.4,10150
2014-12-16 11:12,4.9,12326
2014-12-16 11:13,5.1,11984
2014-12-16 11:14,5.1,11688
2014-12-16 11:15,5.1,11257
2014-12-16 11:16,4.9,13148
2014-12-16 11:17,5.1,12198
2014-12-16 11:18,5.1,10998
2014-12-16 11:19,4.1,10843
2014-12-16 11:20,5.1,14525
2014-12-16 11:21,12.3,14377
2014-12-16 11:22,24.1,14374
2014-12-16 11:23,32.3,13779
2014-12-16 11:24,39.3,13781
2014-12-16 11:25,38.7,14848
2014-12-16 11:26,44.8,16503
2014-12-16 11:27,50,17030
2014-12-16 11:28,52,15994
2014-12-16 11:29,49.5,16242
2014-12-16 11:30,52.6,17991
2014-12-16 11:31,48.8,17143
2014-12-16 11:32,51.3,16661
2014-12-16 11:33,54.8,15270
2014-12-16 11:34,50.5,14078
2014-12-16 11:35,48.7,15088
2014-12-16 11:36,50.5,14468
2014-12-16 11:37,44.5,15117
2014-12-16 11:38,43,15919
2014-12-16 11:39,40,16075
2014-12-16 11:40,39.6,17380
2014-12-16 11:41,39.1,19666
2014-12-16 11:42,42,17724
2014-12-16 11:43,39.9,16370
2014-12-16 11:44,44.5,14818
2014-12-16 11:45,59.5,14124
2014-12-16 11:46,55.2,14592
2014-12-16 11:47,47.6,13464
2014-12-16 11:48,54,14901
2014-12-16 11:49,53.6,15495
2014-12-16 11:50,54,15211
2014-12-16 11:51,53,15640
2014-12-16 11:52,54.1,13368
2014-12-16 11:53,61.9,13076
2014-12-16 11:54,46.7,13814
2014-12-16 11:55,55.7,16753
2014-12-16 11:56,51.3,16056
2014-12-16 11:57,69.3,17089
2014-12-16 11:58,50.9,17515
2014-12-16 11:59,53.3,19131
2014-12-16 12:00,43.7,17351
2014-12-16 12:01,43,16463
2014-12-16 12:02,35.9,15757
2014-12-16 12:03,35.5,14779
2014-12-16 12:04,30.3,15135
2014-12-16 12:05,29.6,14758
2014-12-16 12:06,32,13476
2014-12-16 12:07,35.4,12768
2014-12-16 12:08,39.8,12315
2014-12-16 12:09,49.2,13710
2014-12-16 12:10,46.6,13202
2014-12-16 12:11,43,12483
2014-12-16 12:12,43.1,11169
2014-12-16 12:13,48.7,11668
2014-12-16 12:14,34.2,10166
2014-12-16 12:15,3.4,6742
2014-12-16 12:16,5.7,9999
2015-02-04 08:07,13.8,9999
2015-02-04 08:08,13.4,19613
2015-02-04 08:09,47.5,25087
2015-02-04 08:10,38.7,21534
2015-02-04 08:11,26.7,21820
2015-02-04 08:12,23.8,28136
2015-02-04 08:13,77.6,27445
2015-02-04 08:14,78.3,31075
2015-02-04 08:15,101.3,27050
2015-02-04 08:16,89.7,26981
2015-02-04 08:17,104,24171
2015-02-04 08:18,97.8,19979
2015-02-04 08:19,95.7,18261
2015-02-04 08:20,97.7,17322
2015-02-04 08:21,136.5,19332
2015-02-04 08:22,98.2,16134
2015-02-04 08:23,84.3,15356
2015-02-04 08:24,102.8,16817
2015-02-04 08:25,110,19903
2015-02-04 08:26,129,19634
2015-02-04 08:27,128.1,17641
2015-02-04 08:28,126.1,14871
2015-02-04 08:29,99.5,14987
2015-02-04 08:30,107.3,15011
2015-02-04 08:31,119.4,17738
2015-02-04 08:32,152.2,16625
2015-02-04 08:33,124.2,16297
2015-02-04 08:34,100,13712
2015-02-04 08:35,88.3,13051
2015-02-04 08:36,101.1,14503
2015-02-04 08:37,95.9,13608
2015-02-04 08:38,98.7,14031
2015-02-04 08:39,45.9,6901
2015-02-04 08:40,14.4,8564
2015-02-04 08:41,19.6,8336
2015-02-04 08:42,22.7,10316
2015-02-04 08:43,35.5,11757
2015-02-04 08:44,23.8,9578
2015-02-04 08:45,14.8,9957
2015-02-04 08:46,14.8,4761
2015-02-04 08:47,22.6,3221
2015-02-04 08:48,36.2,3561
2015-02-04 08:49,38.8,3157
2015-02-04 08:50,22.6,4527
2015-02-04 08:51,14.4,4355
2015-02-04 08:52,26.9,5517
2015-02-04 08:53,24,6224
2015-02-04 08:54,37.6,5287
2015-02-04 08:55,26.4,4137
2015-02-04 08:56,31.6,3083
2015-02-04 08:57,18.6,2864
2015-02-04 08:58,34.2,2612
2015-02-04 08:59,26,3183
2015-02-04 09:00,45,4317
2015-02-04 09:01,30.9,5239
2015-02-04 09:02,19.4,4734
2015-02-04 09:03,19.7,5403
2015-02-04 09:04,20.5,7135
2015-02-04 09:05,20.6,5571
2015-02-04 09:06,4.6,3941
2015-02-04 09:07,5.2,4666
2015-02-04 09:08,10.2,4289
2015-02-04 09:09,1.5,4252
2015-02-04 09:10,2.2,4890
2015-02-04 09:11,3.3,5705
2015-02-04 09:12,4.3,9722
2015-02-04 09:13,3.6,10671
2015-02-04 09:14,11.5,11842
2015-02-04 09:15,12.6,12418
2015-02-04 09:16,29.2,18449
2015-02-04 09:17,24.6,22354
2015-02-04 09:18,33.3,28355
2015-02-04 09:19,27.9,32052
2015-02-04 09:20,28.3,28373
2015-02-04 09:21,24,19055
2015-02-04 09:22,23.2,13672
2015-02-04 09:23,15.2,10646
2015-02-04 09:24,18.8,9222
2015-02-04 09:25,23.4,8267
2015-02-04 09:26,27.6,8131
2015-02-04 09:27,22.5,8007
2015-02-04 09:28,14.7,7252
2015-02-04 09:29,17.5,6921
2015-02-04 09:30,13.7,5952
2015-02-04 09:31,27,6334
2015-02-04 09:32,31.2,6522
2015-02-04 09:33,25.5,6329
2015-02-04 09:34,22.5,5231
2015-02-04 09:35,20.2,5180
2015-02-04 09:36,16.2,5710
2015-02-04 09:37,8.5,7943
2015-02-04 09:38,5,8140
2015-02-04 09:39,41.8,11391
2015-02-04 09:40,85.3,13453
2015-02-04 09:41,89.6,12770
2015-02-04 09:42,82.1,12757
2015-02-04 09:43,81.3,9999
2015-02-04 09:44,98.7,9999
2015-02-04 09:45,103.3,9999
2015-02-04 09:46,98.1,9999
2015-02-04 09:47,104.5,9999
2015-02-04 09:48,111.5,9999
2015-02-04 09:49,115.6,9999
2015-02-04 09:50,103,9999
2015-02-04 09:51,96.5,9999
2015-02-04 09:52,101.9,9999
2015-02-04 09:53,101.5,9999
2015-02-04 09:54,100.3,9999
2015-02-04 09:55,103.7,9999
2015-02-04 09:56,94.8,9999
2015-02-04 09:57,94,9999
2015-02-04 09:58,85,9999
2015-02-04 09:59,80.9,9999
2015-02-04 10:00,83.8,9999
2015-02-04 10:01,77.6,9999
2015-02-04 10:02,76.1,9999
2015-02-04 10:03,74.7,9999
2015-02-04 10:04,41.7,9999
2015-02-04 10:05,29.5,9999
2015-02-17 09:43,0.2,9999
2015-02-17 09:44,-0.7,9999
2015-02-17 09:45,-0.8,5687
2015-02-17 09:46,0,9171
2015-02-17 09:47,0.7,6075
2015-02-17 09:48,1.6,7560
2015-02-17 09:49,2,7708
2015-02-17 09:50,3,7328
2015-02-17 09:51,2.3,7349
2015-02-17 09:52,2.2,9083
2015-02-17 09:53,2.2,10577
2015-02-17 09:54,2.5,11100
2015-02-17 09:55,2.3,9918
2015-02-17 09:56,1.3,8296
2015-02-17 09:57,1.4,8109
2015-02-17 09:58,1.6,7714
2015-02-17 09:59,1.7,6728
2015-02-17 10:00,1,6604
2015-02-17 10:01,1.2,6641
2015-02-17 10:02,1.2,6575
2015-02-17 10:03,0.8,6135
2015-02-17 10:04,0.6,5906
2015-02-17 10:05,1.5,6751
2015-02-17 10:06,1,6252
2015-02-17 10:07,1.1,5918
2015-02-17 10:08,1.2,6277
2015-02-17 10:09,2,6285
2015-02-17 10:10,1.4,6261
2015-02-17 10:11,2,9577
2015-02-17 10:12,3.1,20730
2015-02-17 10:13,3.7,17739
